Rk,School,G,W,L,W-L%,SRS,SOS,,Conf_W,Conf_L,,Home_W,Home_L,,Away_W,Away_L,,Tm.,Opp.,,Pace,ORtg,FTr,3PAr,TS%,TRB%,AST%,STL%,BLK%,eFG%,TOV%,ORB%,FT/FGA
103,Illinois NCAA,33,23,10,0.697,15.21,8.97,,13.0,3.0,,13,1,,6,4,,2301.0,2095,,67.8,102.4,0.339,0.317,0.53,49.4,56.7,10.9,7.4,0.5,17.0,32.4,0.231
104,Illinois State NCAA,31,25,6,0.806,9.64,3.41,,16.0,2.0,,11,1,,9,4,,2363.0,2141,,71.5,106.2,0.34,0.325,0.564,50.2,66.4,11.6,6.8,0.54,18.4,32.4,0.229
105,Illinois-Chicago NCAA,28,22,6,0.786,9.21,0.67,,12.0,2.0,,13,1,,8,3,,2090.0,1851,,67.8,110.2,0.389,0.28,0.537,51.4,55.5,8.9,6.8,0.494,15.4,38.9,0.285
106,Indiana NCAA,32,20,12,0.625,14.18,10.71,,9.0,7.0,,10,2,,4,7,,2457.0,2346,,71.4,107.1,0.392,0.273,0.578,49.2,64.6,10.2,7.8,0.542,19.0,32.5,0.286
107,Indiana State,27,16,11,0.593,3.46,0.64,,10.0,8.0,,11,2,,5,8,,1875.0,1799,,68.0,101.1,0.411,0.291,0.541,49.4,56.6,12.2,9.1,0.505,19.1,31.6,0.284
108,Iona NCAA,33,27,6,0.818,8.55,-2.08,,15.0,3.0,,12,0,,13,3,,2652.0,2295,,73.2,108.9,0.416,0.298,0.551,50.3,54.7,13.4,14.7,0.517,17.3,39.2,0.286
109,Iowa,31,20,11,0.645,17.25,6.05,,9.0,7.0,,11,5,,7,5,,2486.0,2091,,72.3,110.4,0.394,0.297,0.573,54.0,64.5,14.0,9.5,0.54,19.1,39.4,0.28
110,Iowa State,30,12,18,0.4,0.76,6.01,,5.0,11.0,,10,6,,1,9,,1910.0,2031,,67.4,93.7,0.446,0.23,0.509,50.9,53.7,8.0,7.3,0.474,21.5,35.3,0.286
111,Jackson State,27,14,13,0.519,-8.58,-6.84,,11.0,5.0,,10,1,,4,11,,1885.0,1834,,71.9,95.7,0.411,0.276,0.494,49.4,45.8,11.7,10.4,0.456,19.3,37.3,0.269
112,Jacksonville,27,8,19,0.296,-7.84,-2.76,,6.0,12.0,,4,8,,4,10,,1776.0,1913,,71.9,91.1,0.464,0.302,0.504,49.6,44.2,11.8,7.5,0.471,22.6,35.2,0.288
113,Jacksonville State,26,12,14,0.462,-16.85,-11.26,,6.0,10.0,,9,4,,3,10,,1958.0,2065,,75.2,99.6,0.411,0.414,0.532,48.0,49.1,8.3,5.3,0.491,19.5,33.1,0.289
114,James Madison,27,11,16,0.407,-5.01,-1.3,,6.0,10.0,,6,7,,5,7,,1729.0,1829,,,97.6,0.387,0.31,0.503,50.4,44.4,8.4,8.9,0.466,19.4,38.5,0.26
115,Kansas NCAA,39,35,4,0.897,22.83,6.51,,15.0,1.0,,16,0,,8,2,,3300.0,2628,,74.7,112.9,0.332,0.241,0.562,55.8,59.7,10.8,12.3,0.538,17.5,42.6,0.226
116,Kansas City,27,9,18,0.333,-11.16,-5.32,,7.0,9.0,,7,6,,2,11,,1842.0,1964,,70.7,96.1,0.32,0.247,0.502,47.4,53.0,10.2,4.7,0.477,18.7,33.8,0.202
117,Kansas State,29,17,12,0.586,9.39,3.42,,7.0,9.0,,12,2,,3,9,,2161.0,1988,,71.3,104.1,0.33,0.28,0.538,52.6,61.7,10.4,10.3,0.508,18.1,36.7,0.23
118,Kent State,30,13,17,0.433,-3.76,0.68,,9.0,9.0,,10,3,,3,11,,2082.0,2170,,,96.3,0.362,0.316,0.516,51.0,61.8,11.1,7.0,0.496,21.2,36.8,0.217
119,Kentucky NCAA,39,35,4,0.897,22.95,9.85,,14.0,2.0,,9,3,,11,0,,3123.0,2612,,71.4,111.4,0.339,0.283,0.558,55.4,59.5,12.2,15.9,0.534,17.3,42.5,0.229
120,La Salle,27,9,18,0.333,-3.01,3.77,,5.0,11.0,,6,4,,2,11,,1928.0,2111,,69.2,102.7,0.376,0.412,0.51,48.2,58.7,9.9,7.0,0.473,16.9,38.0,0.256
121,Lafayette,28,19,9,0.679,-4.42,-8.19,,10.0,2.0,,9,1,,7,8,,2096.0,1904,,,103.5,0.397,0.378,0.545,53.2,56.7,12.6,8.9,0.509,19.4,36.3,0.277
122,Lamar,29,15,14,0.517,-3.47,-4.16,,7.0,11.0,,8,5,,5,9,,1936.0,1916,,68.3,95.7,0.46,0.228,0.499,52.7,42.0,10.3,5.0,0.459,20.3,38.6,0.3
123,Lehigh,27,10,17,0.37,-15.71,-7.47,,4.0,8.0,,6,5,,4,11,,1915.0,2089,,74.3,95.0,0.409,0.282,0.495,49.7,50.4,11.2,5.5,0.459,17.8,34.4,0.265
124,Liberty,28,11,17,0.393,-14.72,-8.26,,5.0,7.0,,6,8,,5,9,,1800.0,1930,,,97.4,0.383,0.346,0.534,47.2,58.6,11.4,5.7,0.498,21.8,33.8,0.268
125,Little Rock,28,15,13,0.536,-5.39,-2.8,,10.0,8.0,,8,6,,5,5,,1887.0,1931,,67.2,99.0,0.384,0.265,0.521,48.9,59.0,7.9,7.9,0.492,17.7,31.8,0.247
126,Long Beach State,29,10,19,0.345,-8.51,-2.72,,5.0,11.0,,7,7,,1,10,,1850.0,2018,,68.2,92.0,0.365,0.255,0.489,49.1,51.4,9.2,12.0,0.46,20.2,34.0,0.228
127,Long Island University,32,21,11,0.656,2.62,-2.04,,14.0,2.0,,11,0,,5,9,,3102.0,2776,,87.8,109.6,0.316,0.354,0.512,49.4,50.6,16.9,6.2,0.5,13.9,40.6,0.177
128,Louisiana,31,18,13,0.581,-0.28,-1.44,,12.0,6.0,,12,5,,6,6,,2336.0,2280,,71.9,103.5,0.415,0.346,0.522,49.1,53.8,12.6,4.6,0.487,17.2,36.9,0.276
129,Louisiana State,27,9,18,0.333,1.08,6.2,,2.0,14.0,,8,8,,1,9,,1680.0,1765,,,92.7,0.434,0.312,0.511,52.3,54.2,9.2,4.3,0.476,22.8,36.9,0.28
130,Louisiana Tech,27,12,15,0.444,-1.41,-2.81,,9.0,9.0,,9,5,,2,8,,1849.0,1811,,67.5,100.9,0.418,0.282,0.539,54.1,49.7,11.0,3.6,0.508,20.6,37.9,0.276
131,Louisiana-Monroe,29,13,16,0.448,-8.09,-4.34,,8.0,8.0,,8,4,,5,9,,2263.0,2433,,77.7,98.7,0.403,0.265,0.524,48.7,50.7,12.5,7.7,0.493,20.0,39.1,0.262
132,Louisville,32,12,20,0.375,7.9,9.03,,5.0,11.0,,6,8,,3,9,,2267.0,2303,,71.7,98.5,0.288,0.342,0.523,48.3,60.5,10.4,8.7,0.501,20.7,36.7,0.188
133,Loyola (IL),30,15,15,0.5,-4.99,-1.34,,6.0,8.0,,11,2,,3,11,,1997.0,2046,,67.3,98.1,0.382,0.258,0.504,50.7,57.4,11.0,7.8,0.467,18.6,36.2,0.256
134,Loyola (MD),28,12,16,0.429,-3.2,-0.56,,9.0,9.0,,7,5,,4,10,,2143.0,2217,,76.6,99.1,0.473,0.276,0.539,49.7,52.8,11.6,5.1,0.491,21.3,35.2,0.34
135,Loyola Marymount,27,7,20,0.259,-6.97,1.45,,3.0,11.0,,5,8,,2,11,,1994.0,2209,,76.0,95.9,0.351,0.396,0.511,47.7,55.6,9.7,8.4,0.478,19.4,32.4,0.235
136,Maine,27,7,20,0.259,-13.65,-4.09,,4.0,14.0,,6,5,,1,11,,1920.0,2068,,74.8,94.2,0.308,0.364,0.507,46.9,57.2,11.3,5.0,0.48,20.5,32.2,0.201
137,Manhattan,29,12,17,0.414,-4.72,-0.89,,7.0,11.0,,8,5,,2,12,,1903.0,2014,,66.7,98.0,0.378,0.344,0.527,50.3,61.7,9.6,7.0,0.493,20.1,33.5,0.257
138,Marist,28,11,17,0.393,-7.2,-3.52,,7.0,11.0,,8,5,,2,11,,1939.0,2042,,66.8,101.9,0.416,0.252,0.524,45.3,51.6,10.7,8.3,0.481,17.0,32.9,0.292
139,Marquette,31,20,11,0.645,10.55,5.26,,8.0,8.0,,13,5,,6,5,,2024.0,1860,,66.3,97.7,0.332,0.371,0.501,53.4,55.7,10.2,9.8,0.467,19.3,39.0,0.225
140,Marshall,27,11,16,0.407,-2.98,0.62,,7.0,11.0,,9,4,,2,11,,1882.0,1875,,,100.8,0.302,0.323,0.534,49.0,54.0,10.0,8.5,0.509,19.8,35.1,0.203
141,Maryland NCAA,32,21,11,0.656,18.79,12.1,,10.0,6.0,,12,2,,4,6,,2520.0,2306,,75.7,102.4,0.403,0.242,0.537,51.3,66.3,11.2,12.2,0.503,18.3,35.4,0.273
142,Maryland-Baltimore County,28,14,14,0.5,-11.01,-9.37,,6.0,6.0,,7,5,,6,8,,1978.0,1991,,70.3,99.5,0.373,0.333,0.532,50.4,60.3,10.3,7.2,0.494,20.0,33.2,0.266
143,Maryland-Eastern Shore,27,9,18,0.333,-16.17,-11.39,,7.0,11.0,,7,4,,2,12,,1838.0,1967,,73.4,91.4,0.422,0.212,0.485,49.3,37.6,13.2,4.1,0.445,20.1,35.4,0.275
144,Massachusetts NCAA,32,21,11,0.656,11.99,7.27,,12.0,4.0,,8,2,,7,5,,2231.0,2080,,65.3,104.0,0.38,0.179,0.517,54.2,54.3,9.2,13.3,0.478,18.1,42.8,0.266
145,McNeese State,26,7,19,0.269,-16.44,-7.72,,4.0,12.0,,6,8,,1,11,,1817.0,2026,,71.5,97.3,0.354,0.363,0.523,46.2,58.0,11.8,7.4,0.492,20.5,33.8,0.237
146,Memphis,29,17,12,0.586,8.04,5.56,,12.0,4.0,,11,4,,6,7,,2151.0,2079,,73.9,99.1,0.422,0.262,0.533,48.6,51.6,13.4,7.3,0.506,20.3,34.0,0.268
147,Mercer,26,5,21,0.192,-19.23,-8.73,,2.0,14.0,,5,9,,0,12,,1767.0,1989,,,95.4,0.327,0.339,0.49,48.9,49.3,9.8,4.7,0.463,19.2,37.7,0.207
148,Miami (FL) NCAA,28,18,10,0.643,10.87,6.37,,11.0,7.0,,11,3,,7,5,,1962.0,1836,,73.1,95.8,0.343,0.238,0.505,50.9,53.7,12.6,10.9,0.475,20.4,37.0,0.226
149,Miami (OH),29,17,12,0.586,3.62,1.94,,9.0,9.0,,10,3,,5,8,,2006.0,1932,,67.4,101.3,0.387,0.263,0.537,52.3,49.1,8.3,4.8,0.497,19.1,34.4,0.279
150,Michigan NCAA,34,25,9,0.735,18.79,9.64,,11.0,5.0,,12,3,,7,5,,2630.0,2284,,69.3,111.2,0.382,0.326,0.584,54.8,57.6,10.3,10.5,0.557,19.2,38.8,0.265
151,Michigan State NCAA,30,22,8,0.733,18.65,9.25,,13.0,3.0,,12,3,,8,3,,2202.0,1920,,68.2,106.7,0.359,0.277,0.529,56.3,55.8,11.1,10.0,0.499,18.1,44.8,0.241
152,Middle Tennessee,28,19,9,0.679,-1.8,-6.59,,12.0,6.0,,11,2,,7,7,,1984.0,1781,,62.3,112.8,0.398,0.344,0.542,49.4,59.9,13.1,8.4,0.511,16.9,36.0,0.266
153,Milwaukee,27,3,24,0.111,-9.89,1.97,,2.0,12.0,,2,10,,1,13,,1651.0,1971,,,87.8,0.336,0.369,0.482,44.8,56.9,10.4,5.2,0.45,21.0,29.0,0.22
154,Minnesota,35,20,15,0.571,11.95,8.32,,6.0,10.0,,15,6,,2,8,,2530.0,2403,,68.3,105.5,0.367,0.274,0.531,48.7,55.3,12.7,11.0,0.49,15.6,34.6,0.266
155,Mississippi NCAA,29,22,7,0.759,17.22,7.07,,12.0,4.0,,14,0,,6,5,,2334.0,1974,,73.4,108.7,0.474,0.31,0.543,54.3,50.0,10.8,10.6,0.511,17.2,39.7,0.309
156,Mississippi State,30,15,15,0.5,7.75,5.12,,4.0,12.0,,7,6,,5,6,,2131.0,2053,,68.6,100.3,0.341,0.24,0.517,50.5,54.2,9.6,7.7,0.493,17.0,32.3,0.216
157,Mississippi Valley State,27,6,21,0.222,-16.95,-7.57,,6.0,10.0,,5,4,,1,12,,1996.0,2221,,76.4,95.0,0.296,0.402,0.451,49.5,37.2,10.2,8.5,0.427,16.9,42.9,0.175
158,Missouri,32,17,15,0.531,6.81,7.41,,8.0,8.0,,14,2,,0,10,,2280.0,2299,,72.1,97.7,0.369,0.31,0.518,49.2,57.5,11.0,6.7,0.48,19.4,32.8,0.259
159,Missouri State,32,16,16,0.5,7.46,3.64,,11.0,7.0,,9,4,,4,7,,2369.0,2247,,70.6,104.1,0.441,0.258,0.546,51.5,63.7,11.1,7.1,0.499,18.3,33.8,0.325
160,Monmouth,27,4,23,0.148,-16.38,-4.23,,3.0,13.0,,2,9,,1,11,,1624.0,1952,,,89.7,0.237,0.357,0.514,40.9,64.0,11.7,4.1,0.493,21.9,24.7,0.159
161,Montana,30,16,14,0.533,-3.65,-3.41,,9.0,7.0,,11,4,,5,7,,2052.0,1992,,,98.8,0.382,0.264,0.535,51.6,57.3,11.6,5.3,0.486,20.9,35.1,0.291
162,Montana State,30,19,11,0.633,2.76,-3.96,,9.0,7.0,,12,2,,4,9,,2398.0,2096,,73.2,107.4,0.317,0.362,0.579,51.1,72.6,9.3,6.3,0.545,18.2,29.6,0.243
163,Morehead State,26,3,23,0.115,-15.16,-3.85,,2.0,16.0,,2,9,,1,14,,1653.0,1947,,71.4,88.6,0.352,0.271,0.474,53.1,58.8,11.0,5.9,0.437,21.9,41.5,0.232
164,Morgan State,28,12,16,0.429,-13.99,-8.88,,11.0,7.0,,7,3,,4,12,,2034.0,2177,,76.9,93.2,0.36,0.293,0.499,44.9,52.3,14.4,11.7,0.472,20.3,33.1,0.223
165,Mount St. Mary's,28,13,15,0.464,-4.99,-5.6,,8.0,8.0,,6,5,,5,8,,2000.0,1983,,69.9,100.9,0.289,0.358,0.51,48.6,59.3,11.5,9.6,0.486,17.3,35.7,0.188
166,Murray State NCAA,33,29,4,0.879,6.82,-6.35,,16.0,2.0,,16,0,,10,2,,2862.0,2334,,74.0,116.3,0.416,0.249,0.577,53.4,52.1,9.0,8.3,0.55,15.8,40.1,0.282
167,Navy NCAA,30,19,11,0.633,-3.79,-7.49,,10.0,2.0,,13,2,,6,8,,2132.0,1941,,72.6,97.9,0.405,0.186,0.499,53.5,53.3,13.0,8.2,0.461,18.6,38.6,0.267
168,NC State,32,17,15,0.531,10.84,8.53,,5.0,11.0,,13,8,,3,5,,2062.0,1988,,62.8,101.8,0.375,0.327,0.536,47.6,57.2,11.7,7.9,0.497,17.8,33.7,0.269
169,Nebraska NCAA,32,20,12,0.625,8.72,5.65,,10.0,6.0,,13,2,,5,7,,2290.0,2192,,72.0,98.7,0.335,0.225,0.51,50.8,58.9,13.7,12.0,0.486,19.7,39.2,0.209
170,Nevada,28,16,12,0.571,0.77,0.69,,11.0,5.0,,11,4,,5,8,,2156.0,2119,,72.6,105.5,0.418,0.33,0.573,49.5,63.0,9.4,6.1,0.534,19.7,31.3,0.307
171,Nevada-Las Vegas NCAA,33,20,13,0.606,7.43,5.34,,7.0,7.0,,16,4,,4,8,,2292.0,2197,,68.8,100.9,0.475,0.311,0.515,50.8,56.4,8.6,8.7,0.475,16.8,33.3,0.312
172,New Hampshire,27,10,17,0.37,-10.28,-4.55,,6.0,12.0,,8,5,,1,11,,1767.0,1889,,68.1,95.7,0.358,0.322,0.522,48.8,59.1,8.1,8.1,0.487,20.2,30.3,0.248
173,New Mexico NCAA,32,24,8,0.75,14.98,5.17,,11.0,3.0,,15,1,,6,6,,2423.0,2109,,65.9,114.9,0.317,0.417,0.587,50.3,62.5,10.7,9.3,0.556,15.7,32.7,0.24
174,New Mexico State,30,18,12,0.6,3.76,0.07,,8.0,8.0,,14,3,,2,8,,2250.0,2069,,68.4,107.5,0.374,0.349,0.548,51.4,51.5,8.7,7.8,0.521,17.3,35.9,0.249
175,New Orleans,27,15,12,0.556,-0.87,-2.98,,9.0,9.0,,8,6,,6,6,,1870.0,1813,,,,0.42,0.277,0.535,51.2,58.2,,9.7,0.499,20.3,,0.287
176,Niagara,27,14,13,0.519,0.51,-1.42,,10.0,8.0,,9,4,,5,7,,1953.0,1901,,66.7,107.4,0.447,0.237,0.566,52.3,61.3,8.6,8.0,0.524,19.4,38.7,0.325
177,Nicholls State NCAA,29,19,10,0.655,-5.33,-5.94,,15.0,1.0,,9,0,,8,7,,2228.0,2194,,74.2,103.5,0.395,0.278,0.54,47.3,60.4,13.8,7.6,0.505,18.1,33.5,0.274
178,Norfolk State,27,6,21,0.222,-16.25,-5.73,,,,,3,4,,2,16,,1783.0,2047,,72.7,90.4,0.34,0.186,0.475,48.6,40.4,12.5,9.1,0.441,20.5,38.4,0.222
179,North Carolina NCAA,38,34,4,0.895,26.67,10.38,,13.0,3.0,,13,1,,9,2,,3113.0,2494,,68.0,118.2,0.429,0.234,0.592,55.2,61.8,9.8,12.3,0.56,15.8,41.2,0.305
180,North Carolina A&T,27,8,19,0.296,-18.02,-10.98,,7.0,11.0,,6,7,,2,11,,1791.0,1963,,68.7,96.1,0.403,0.349,0.511,50.9,48.8,8.4,6.0,0.481,22.8,41.4,0.256
181,North Texas,26,5,21,0.192,-9.89,4.03,,4.0,12.0,,3,6,,2,15,,1992.0,2354,,,93.8,0.256,0.412,0.463,46.1,42.2,14.3,4.9,0.43,17.0,37.1,0.179
182,Northeastern,28,14,14,0.5,-6.6,-5.35,,9.0,9.0,,8,2,,4,11,,1890.0,1925,,67.9,98.5,0.354,0.248,0.501,50.8,46.3,11.1,6.4,0.459,18.1,37.2,0.253
183,Northeastern Illinois,25,6,19,0.24,-21.26,-6.0,,3.0,13.0,,5,6,,1,13,,1733.0,2037,,,,0.367,0.325,0.498,46.4,55.4,,5.3,0.458,19.6,,0.255
184,Northern Arizona NCAA,29,21,8,0.724,6.5,-5.14,,13.0,3.0,,14,1,,7,6,,2326.0,1954,,70.4,112.4,0.398,0.375,0.62,52.5,65.0,10.9,7.5,0.592,20.6,34.1,0.292
185,Northern Illinois,26,10,16,0.385,-3.91,-1.87,,6.0,12.0,,6,6,,3,9,,1764.0,1770,,69.4,96.4,0.37,0.246,0.499,51.5,52.3,10.4,6.0,0.462,18.8,36.1,0.248
186,Northern Iowa,27,10,17,0.37,-0.98,0.17,,4.0,14.0,,7,6,,3,10,,1869.0,1900,,70.4,97.8,0.308,0.34,0.487,50.5,55.6,10.5,9.3,0.457,16.9,36.7,0.204
187,Northwestern,27,10,17,0.37,2.33,5.59,,3.0,13.0,,10,7,,0,10,,1636.0,1724,,61.8,97.1,0.481,0.312,0.553,55.1,71.4,6.4,5.1,0.533,23.8,34.4,0.294
188,Northwestern State,27,13,14,0.481,-10.06,-7.78,,10.0,6.0,,8,4,,5,9,,1993.0,1998,,73.0,100.7,0.433,0.265,0.534,50.8,59.2,11.1,4.8,0.498,20.2,36.9,0.292
189,Notre Dame,27,13,14,0.481,5.54,6.28,,7.0,11.0,,10,5,,3,8,,1896.0,1916,,,99.1,0.371,0.304,0.532,52.2,68.0,9.5,6.3,0.502,20.6,35.2,0.248
190,Ohio,26,5,21,0.192,-11.07,2.43,,3.0,15.0,,4,7,,1,12,,1663.0,2014,,69.6,90.1,0.384,0.275,0.484,50.6,54.7,6.6,5.5,0.451,22.9,38.7,0.244
191,Ohio State,30,8,22,0.267,1.83,8.73,,1.0,15.0,,7,10,,1,8,,1978.0,2185,,68.6,95.7,0.363,0.274,0.505,47.8,56.9,9.2,9.6,0.488,19.4,34.9,0.209
192,Oklahoma NCAA,33,22,11,0.667,9.41,4.19,,11.0,5.0,,12,3,,6,4,,2462.0,2253,,69.2,107.0,0.477,0.278,0.54,53.6,57.5,10.6,10.8,0.495,18.3,40.4,0.334
193,Oklahoma State NCAA,29,22,7,0.759,14.3,4.64,,11.0,5.0,,14,2,,6,3,,2288.0,2008,,71.1,109.1,0.404,0.289,0.551,52.0,60.8,11.9,4.7,0.515,16.3,35.8,0.284
194,Old Dominion,28,12,16,0.429,-2.71,-0.67,,8.0,8.0,,7,6,,4,9,,1738.0,1795,,64.5,95.8,0.358,0.324,0.504,51.4,61.4,8.7,15.6,0.479,19.6,35.4,0.22
195,Oral Roberts,31,19,12,0.613,0.35,-4.93,,12.0,4.0,,10,1,,7,8,,2485.0,2234,,74.1,107.4,0.363,0.361,0.573,50.1,62.8,11.5,7.0,0.554,20.2,37.1,0.236
196,Oregon,27,13,14,0.481,5.96,7.19,,8.0,10.0,,10,5,,3,9,,1859.0,1893,,,100.5,0.376,0.34,0.53,50.1,60.9,9.4,9.5,0.497,19.6,35.9,0.255
197,Oregon State,30,13,17,0.433,4.72,6.18,,3.0,15.0,,7,8,,4,8,,2122.0,2094,,71.7,98.2,0.411,0.279,0.528,51.1,55.9,11.8,9.7,0.507,20.5,36.3,0.248
198,Pacific,33,23,10,0.697,8.51,-0.55,,14.0,2.0,,13,2,,8,5,,2411.0,2086,,65.1,111.3,0.474,0.361,0.582,54.2,67.2,6.7,10.3,0.567,17.7,35.0,0.291
199,Penn State,32,19,13,0.594,10.48,6.42,,8.0,8.0,,12,2,,6,8,,2334.0,2201,,67.9,106.6,0.366,0.36,0.573,48.0,62.5,10.4,12.8,0.537,18.7,31.6,0.271
200,Pennsylvania,29,17,12,0.586,-0.68,-2.89,,10.0,4.0,,10,2,,5,4,,2080.0,2009,,65.5,107.1,0.395,0.338,0.562,48.9,58.0,8.7,4.3,0.533,16.4,29.1,0.269
201,Pepperdine,27,17,10,0.63,4.74,0.81,,9.0,5.0,,10,2,,6,7,,1885.0,1779,,68.4,101.7,0.354,0.27,0.54,52.2,58.4,10.8,7.8,0.513,18.9,32.4,0.236
202,Pittsburgh,27,11,16,0.407,2.66,5.95,,6.0,12.0,,7,6,,4,8,,1987.0,2076,,71.5,100.6,0.295,0.29,0.519,49.7,53.2,12.2,11.7,0.491,19.6,39.8,0.203
203,Portland,27,14,13,0.519,-3.51,0.05,,7.0,7.0,,10,4,,4,9,,1822.0,1821,,70.2,95.7,0.36,0.278,0.503,47.2,50.8,12.3,6.3,0.474,18.7,31.7,0.229
204,Portland State,27,15,12,0.556,,,,10.0,6.0,,8,1,,3,11,,,1879,,,,,,,,,,,,,31.0,
205,Prairie View NCAA,30,13,17,0.433,-17.11,-6.19,,6.0,10.0,,8,3,,2,13,,2175.0,2404,,79.5,90.4,0.42,0.235,0.462,46.9,40.6,11.5,6.2,0.428,18.4,35.1,0.253
